year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2015,Argenton 132_11kV,21-May-14,MW,15.29683,14.49068,14.14771,14.76552,14.50104,13.75297,12.80961,13.10886,12.65479,12.10324,11.50696,10.7211,10.48462,10.29966,9.9688,9.7615,9.81204,9.52707,10.09927,10.3709,10.99715,11.444,11.82226,12.88561,14.33979,14.89134,15.78599,16.27785,16.00636,16.24405,16.87419,16.75806,16.68583,16.50326,16.37824,16.42333,16.17042,16.00422,16.04509,15.95861,15.80098,15.95471,15.90925,15.95206,16.26231,15.93179,15.79055,15.78373,15.71201,15.72448,15.71573,16.66017,17.25028,16.96694,17.27535,17.11,17.09257,17.07217,16.68685,16.49963,16.69823,16.49315,16.11801,16.25907,16.02692,16.28778,16.20052,16.7652,16.98051,17.88415,17.79846,17.86128,17.68772,17.29935,16.96638,16.46775,16.25033,16.22644,15.80524,15.79266,15.44527,14.65711,14.38795,14.25726,13.77897,13.29416,13.73076,13.27771,15.31277,14.84131,14.02827,13.94214,14.74742,14.02036,14.18939,14.24603
2015,Argenton 132_11kV,22-May-14,MW,14.83433,14.63361,14.3202,14.93143,14.44796,13.4799,12.55976,13.19607,12.69081,12.125,11.43681,11.15581,10.88973,10.51424,10.13958,9.93496,9.52162,9.40718,9.44512,10.23914,10.87684,11.62639,12.19699,12.97952,14.38421,15.0991,15.92912,16.58458,16.98286,17.51807,18.40607,18.54316,18.47295,18.27979,18.17989,17.60848,17.53263,17.40844,17.44695,17.12902,16.8921,17.03588,16.95249,17.01502,17.19769,17.25121,17.17696,16.962,16.98093,17.30991,17.36536,17.34562,17.6069,17.63663,17.52248,17.35381,17.34561,17.13279,16.93818,16.88335,16.89541,17.08537,17.01001,16.8932,16.68144,16.85048,17.08177,17.2019,17.57816,18.33452,18.30024,17.71586,17.34566,17.73912,17.64833,17.17413,16.50986,16.54035,16.27634,15.71163,15.55411,15.13216,15.08768,14.74722,14.28248,13.32811,14.09705,13.86191,15.92786,15.67201,14.76702,14.28497,14.81031,14.25465,14.6605,15.05992
2015,Argenton 132_11kV,23-May-14,MW,15.85897,15.09977,14.60696,15.18748,14.57734,13.86504,13.21912,13.6179,12.94937,12.18274,11.71431,11.06189,10.64791,10.31778,9.91857,9.90137,10.01538,9.90862,9.99597,10.49684,11.09538,11.83443,12.7509,13.46532,14.05929,14.94018,16.03148,16.80704,17.28524,17.33503,18.2577,18.21272,18.47839,18.59904,18.28874,17.9651,17.54633,17.13584,17.17076,17.13237,17.21738,16.64579,16.86504,16.71259,16.78641,17.0878,17.06648,16.96105,17.04356,16.92669,16.94798,17.22444,17.17263,16.94859,16.95718,16.9003,16.76489,16.58233,16.4611,16.16445,16.04091,16.09841,16.05062,15.99752,16.31445,16.33215,16.50209,16.44926,16.20132,16.87289,17.03241,16.21694,16.01097,15.82814,15.46834,15.28569,15.05114,15.05856,14.74999,14.13046,13.73185,13.46322,13.17588,12.99516,12.71238,12.26373,12.64003,12.36589,14.32858,13.89787,13.35117,12.6283,13.5824,12.98633,13.28708,13.64188
2015,Argenton 132_11kV,24-May-14,MW,14.14389,13.66356,13.10107,13.50246,13.11009,12.28026,11.42772,10.84446,11.1503,11.12573,10.47436,9.88391,9.47248,9.24997,8.96112,8.8093,8.5611,8.46266,8.41006,8.46412,8.59125,8.83524,8.93271,9.31687,9.78492,10.02127,10.26008,10.52939,11.2422,11.88419,12.69477,13.13422,13.75535,14.11858,14.15026,14.06412,14.02159,14.56791,14.6613,14.48162,14.43072,14.20478,14.15721,13.82673,13.24689,13.14748,13.28126,13.11346,12.93809,12.69664,12.57592,12.62894,12.40895,12.62965,12.56161,12.61683,12.39224,12.35105,12.23069,12.12631,12.0877,12.10619,12.06633,12.24418,12.41512,12.54,12.90834,12.96513,13.46845,14.15336,14.09066,13.7839,13.80544,13.59092,13.32096,13.06345,12.82639,12.92857,12.51771,12.0925,11.70303,11.4195,11.31486,11.09233,11.01375,10.79317,12.94952,12.33764,11.84909,11.28586,11.45024,11.0928,12.90412,12.30663,11.26431,11.03437
2015,Argenton 132_11kV,25-May-14,MW,11.78198,10.77066,10.36609,11.78148,10.83857,9.8377,9.34845,8.8977,9.0859,9.10416,8.68127,8.4323,8.23548,8.12128,8.10563,8.06285,8.00191,8.01425,8.08331,8.17566,8.35128,8.3978,8.42023,8.59946,8.81207,8.95819,8.93353,8.99621,9.40448,9.76533,10.26852,10.50082,11.00402,11.3943,12.04218,12.34264,12.63244,12.66606,13.0186,13.00131,13.09972,13.23079,13.1442,13.01123,12.60935,12.15463,11.97501,11.91991,11.82484,12.163,12.28277,12.15923,12.16812,12.41154,12.23416,12.17769,12.26123,12.33447,12.2067,11.98593,11.92994,11.99232,11.88102,12.14482,12.29788,12.58054,12.71298,12.58237,13.29538,14.14558,14.59176,14.35672,14.21623,13.89444,13.58706,13.29646,12.97004,13.15788,12.82713,12.62014,12.40919,12.16449,11.87118,11.68088,11.55525,11.0954,13.46845,12.95829,12.53262,12.22609,12.44097,12.1447,13.89334,13.4371,12.22671,11.9813
2015,Argenton 132_11kV,26-May-14,MW,12.86582,11.81959,11.2739,12.85995,12.00696,11.21154,10.14924,10.39146,10.10806,9.80691,9.61581,9.29321,9.09134,8.89959,8.79875,8.90772,8.76674,8.65128,9.09858,9.62746,10.3692,10.76492,11.19304,12.09075,13.13826,14.25027,14.94388,15.68297,16.36684,17.16699,17.70623,17.57221,17.25838,17.25809,17.06643,17.24562,16.95654,16.71387,16.70218,16.6326,16.37619,16.09535,16.06873,16.46915,16.9109,16.90341,16.65445,16.62314,16.49061,16.79376,16.81292,16.76839,16.88202,16.87772,16.71632,16.63939,16.96938,16.75936,16.53252,16.92883,16.76693,16.75682,16.48007,16.31596,16.46636,16.39971,16.46538,17.05196,17.47146,18.50863,18.65118,18.14593,17.66573,17.0209,16.48785,16.46309,15.65655,15.69411,15.19808,14.99555,14.60835,14.18928,13.99062,13.77608,13.13759,12.88596,13.36704,13.12647,15.11839,14.6897,14.03534,13.29323,13.90559,13.52379,13.37788,14.24017
2015,Argenton 132_11kV,27-May-14,MW,15.22658,14.62992,14.07527,14.77478,14.27605,13.48811,12.62416,12.91504,12.67222,11.86485,11.39935,10.84056,10.54987,10.08941,9.82554,9.24037,9.59486,9.5258,9.51903,9.61716,10.59139,10.94203,11.81084,12.75896,13.43348,14.1093,14.62809,15.09929,15.90312,16.57893,17.04466,16.96852,17.46696,17.48504,17.42723,17.45285,17.52214,17.57838,17.80554,18.02315,17.59565,17.69905,17.64762,17.65084,17.31265,17.14689,17.6062,17.40546,17.38914,17.30123,17.15678,17.04083,17.27223,17.42755,17.42547,17.27411,17.35346,17.76894,17.79765,17.44638,17.2833,17.11079,16.77214,16.68261,16.58955,16.51739,16.72853,16.88087,16.82869,17.95946,18.04396,17.7309,17.60948,17.24527,16.42418,16.36952,15.74496,15.86049,15.07653,15.08721,14.78065,14.43498,14.1892,13.89198,13.4667,13.30528,13.71259,13.24558,15.25555,14.85861,14.20463,13.26981,14.18926,13.68501,13.91894,14.32314
2015,Argenton 132_11kV,28-May-14,MW,15.26826,14.58682,13.73178,14.74991,14.08962,13.26125,12.6639,13.22817,12.35838,11.71408,11.18441,10.60548,10.30591,9.88143,9.7071,9.4292,9.40135,9.40019,9.62389,9.90536,10.46023,10.68652,11.54788,12.59397,13.651,14.10872,14.72353,15.33138,16.06607,16.51122,16.78982,17.24417,17.48132,17.83362,17.84741,17.66565,17.43809,17.53173,17.47075,17.38434,16.63275,17.02805,17.04772,16.93717,17.11891,17.39978,17.2702,17.21846,17.28181,17.27712,16.98611,17.09199,16.95968,17.48369,17.28858,17.62292,17.4136,16.74243,16.92518,16.85426,16.79586,16.42136,16.21337,16.35044,15.9976,16.21363,16.05028,16.31414,16.32458,17.07886,17.22887,16.92565,16.8137,16.55841,16.33626,15.85579,15.3707,15.53427,14.84752,14.21804,14.05124,13.64739,12.95672,13.29885,12.95226,12.79274,12.82064,12.88555,15.11773,14.99936,14.37376,13.82266,14.5928,13.86889,14.11792,14.72506
2015,Argenton 132_11kV,29-May-14,MW,15.56104,14.76993,14.38938,15.05453,14.34141,13.50428,12.83178,13.23977,12.70342,11.70969,11.07234,10.83105,10.45673,9.97187,9.66628,9.57478,9.4456,9.47348,9.74419,9.63094,10.12305,10.81472,11.65039,12.37161,13.70382,14.83275,15.4516,16.24541,16.41403,16.95628,17.3453,17.36258,17.57212,17.89415,17.32596,17.38106,16.92021,16.59003,17.29619,16.89656,16.94981,16.60071,16.37076,16.09119,16.02136,16.37361,16.34413,16.31275,15.87924,15.92013,15.93627,16.15841,16.60456,16.21865,15.89693,16.09117,16.11137,15.98067,16.01895,15.84087,16.03573,16.29529,16.03835,15.86605,15.66615,16.10092,16.52385,17.02217,17.19972,17.92917,18.2231,17.60866,17.62149,17.64041,17.44748,17.27185,17.0941,16.85527,16.49916,16.03104,15.71703,15.55332,14.79349,14.52875,14.20228,13.58903,14.17518,13.62326,15.54741,15.18991,14.26685,13.55752,14.71377,14.50521,14.72632,14.73177
2015,Argenton 132_11kV,30-May-14,MW,15.5823,14.75345,14.27266,14.79104,14.20874,13.4086,12.60776,13.32008,12.79369,11.99032,11.46529,10.91644,10.76881,10.60186,10.27122,10.17181,9.91221,10.01411,10.55056,10.83028,11.24356,11.6168,12.34706,12.94839,13.9252,14.62916,15.32488,16.0205,16.73837,17.21323,17.76328,18.09696,18.31095,18.51898,18.60126,18.49757,18.38069,18.61936,19.00829,18.51016,17.90285,17.70073,17.82858,18.11568,17.7842,18.26851,17.91429,17.93189,17.75989,17.42392,17.17754,17.26796,17.22947,17.06112,17.12238,17.37253,16.95805,16.34035,16.12857,16.22769,16.00189,16.16284,15.96394,16.13759,16.01367,16.27031,16.47432,16.77872,16.99602,17.7218,17.74603,17.2381,16.50822,16.20789,16.35108,16.11429,15.92492,15.67591,15.33772,14.69957,14.67371,14.33686,13.99347,13.85068,13.29694,13.22491,13.80113,13.6397,15.77244,15.15943,14.61982,14.04499,15.00028,14.49927,14.666,15.0244
2015,Argenton 132_11kV,31-May-14,MW,15.55241,15.10369,14.49937,15.09502,14.65883,13.74451,12.98645,12.09785,11.99852,12.20939,11.47139,11.16243,10.71874,10.30825,10.11711,9.8768,9.73162,9.64147,9.61933,9.72487,9.93735,10.03162,9.79733,10.02216,10.27926,10.57508,10.94429,11.6149,12.13728,13.06902,13.69733,14.30657,14.83017,14.94384,15.15421,15.61455,15.83419,15.81693,15.65598,15.22267,15.14832,15.10416,14.70888,14.41016,14.72247,15.07879,14.84131,14.3934,14.20604,14.0396,14.0992,13.7727,13.69484,13.53314,13.0358,12.86212,12.64978,12.56557,12.39998,12.31294,12.35916,12.35689,12.27639,12.38036,12.81711,13.2511,13.88924,13.76288,14.29869,15.28252,15.28499,15.02243,14.96201,14.78524,14.48213,14.12922,13.79566,14.02828,13.63592,13.44191,13.04311,12.81472,12.77916,12.3198,12.12963,11.87029,13.89861,13.41426,12.98222,12.29443,12.49223,12.14373,13.83284,13.32352,12.13164,11.74074
2015,Argenton 132_11kV,1-Jun-14,MW,12.50891,11.53632,11.02926,12.48852,11.38662,10.44275,9.80953,9.32656,9.45051,9.33751,8.95462,8.73637,8.63621,8.4461,8.44948,8.55021,8.3318,8.30076,8.32134,8.31828,8.573,8.52956,8.72215,8.87947,9.15729,9.40726,9.46046,9.66411,9.79752,10.11098,10.75457,11.15885,11.88165,12.37327,12.68612,13.11298,13.49162,13.5643,13.84137,13.55564,13.58453,13.72736,13.34522,12.91658,12.93671,12.81808,12.66588,12.5446,12.26569,12.18157,12.44393,12.20356,12.26472,12.08939,11.90437,11.85618,12.05381,12.30363,12.12591,12.0849,12.27986,12.38493,12.66596,13.45933,14.61458,15.73639,15.88645,15.34276,15.85591,16.28022,16.56717,15.99882,15.86064,15.60691,15.25448,14.86398,14.48529,14.50696,13.99966,13.63123,13.265,13.05804,12.93778,12.56387,12.47348,12.09196,14.29871,13.8783,13.52608,12.66797,13.12064,12.62524,14.46061,14.07962,12.99894,12.79582
2015,Argenton 132_11kV,2-Jun-14,MW,13.84564,13.00341,12.08128,13.77986,13.15488,11.87114,10.98134,11.20624,10.83062,10.71473,10.52618,10.03802,9.6611,9.44812,9.50627,9.22977,9.57824,9.84597,9.91817,10.21667,10.85619,11.13172,11.81394,13.26215,14.30943,15.14378,16.02066,16.46232,17.20167,17.96366,18.59642,18.54029,18.92556,19.14615,18.75727,19.00964,18.51759,18.46078,17.99943,17.79011,17.96569,17.69595,17.5011,17.51647,17.3505,17.47107,17.7613,17.71264,17.7639,17.67418,17.33385,17.03807,17.38224,17.50355,17.301,17.09938,17.01623,16.94498,17.03344,16.86692,16.83301,16.55782,16.4379,16.40181,16.669,16.75842,17.02702,17.71767,18.41407,19.39412,19.51409,18.84077,18.7365,18.36715,18.07777,17.9648,17.5025,17.52447,17.00524,16.69054,15.86988,15.73337,15.3296,15.01728,14.319,14.28087,14.94772,14.43768,16.26596,15.68437,14.75328,14.5022,15.44891,14.48924,14.83788,15.21759
2015,Argenton 132_11kV,3-Jun-14,MW,16.56299,15.98566,15.33294,15.80525,15.46721,14.16205,13.63384,14.42276,13.65419,12.91372,11.95689,11.52319,11.444,11.14779,10.78404,10.52142,10.64538,10.37336,10.68591,10.81163,11.32614,12.08745,12.66523,13.74596,14.99854,16.24971,17.04555,18.02809,18.63292,19.17795,19.18361,19.4547,19.00648,18.86071,19.10603,18.66552,18.23303,18.01981,18.34082,18.24138,17.93794,17.53522,17.69215,17.37154,17.29118,16.66679,17.08999,16.91247,16.94307,16.7694,16.56502,16.67157,16.648,16.67889,16.78703,16.98463,16.89312,16.50553,16.41965,16.32694,16.12984,16.34678,16.38817,16.36166,16.54773,16.95052,17.42108,18.01557,18.53498,19.78774,19.99744,19.56185,19.46358,18.80227,18.608,18.60136,18.33405,18.56659,17.86374,17.5733,17.13242,16.62874,16.21179,16.17776,15.70662,15.2945,15.61168,15.03239,16.88259,16.51208,15.62418,14.85709,15.66818,14.94925,15.21056,15.53893
2015,Argenton 132_11kV,4-Jun-14,MW,16.46653,15.67934,15.30697,16.09591,15.61659,14.64879,13.86547,14.28366,13.79078,13.07113,12.5157,11.94231,11.49684,11.37351,11.34337,11.22116,10.91058,10.93104,10.88863,11.61484,11.89983,12.41621,12.96704,13.87121,15.25214,16.20575,17.39749,17.6802,18.35921,19.08001,19.27801,19.1664,19.24585,18.93179,18.9632,18.8073,18.3076,18.50398,18.6107,18.50415,17.93701,17.84989,17.43992,17.3757,17.3623,17.54425,17.37241,17.32905,17.25345,17.20938,17.02726,17.39534,17.62145,17.42231,17.47967,17.28079,17.12475,17.00918,16.79253,16.89576,16.83521,16.72497,16.6229,16.79816,16.95989,17.81392,18.03652,18.69987,19.34019,20.11668,20.09926,19.28731,18.72857,18.46806,18.40044,17.89551,17.54533,17.64202,17.23057,16.74127,16.63737,16.09262,15.73404,15.12373,14.75499,14.55874,14.98032,14.13883,15.84506,15.80146,14.98886,14.12354,14.98923,14.28182,14.6879,14.95239
2015,Argenton 132_11kV,5-Jun-14,MW,15.87238,15.36381,15.03538,15.66334,15.02811,14.28645,13.29582,13.42127,12.8461,12.59672,12.01381,11.32499,10.87675,10.72586,10.52553,10.01451,10.25875,10.30352,10.23259,10.53333,10.81812,11.47096,11.97951,12.90413,13.91631,14.73191,15.4958,16.00092,16.60524,17.01397,17.94716,18.20452,18.43158,18.68178,18.50339,18.31002,18.46313,18.11523,17.87397,18.52241,18.50616,18.18308,17.94987,18.13856,17.90538,18.06535,18.22782,18.16414,17.86998,17.67853,17.72565,18.0031,18.30265,17.81455,17.59071,17.10137,17.14903,16.9031,16.72397,16.72854,16.68398,16.48975,16.53652,16.46352,16.47829,16.71964,16.92957,17.57508,18.00581,18.72212,18.80609,18.34668,18.44959,18.15862,17.88494,17.8779,17.57176,17.43418,16.78651,16.393,15.57887,15.58821,15.32588,15.08844,14.35352,14.08449,14.51796,13.9962,16.22469,16.04975,15.22046,14.54401,15.11911,14.33396,14.34576,14.67935
2015,Argenton 132_11kV,6-Jun-14,MW,15.52457,15.12471,14.32523,14.87681,14.67272,13.67431,12.99374,13.42444,13.04439,12.51375,11.80534,11.10121,10.52425,10.38241,10.13082,9.93844,10.14602,10.0447,10.07309,10.22697,10.9267,11.30618,11.65344,12.43607,13.50465,14.14112,15.27314,16.15284,16.49436,17.05057,17.7637,17.95259,18.15156,18.46783,18.23093,18.14199,18.04808,18.57632,18.23445,17.98982,17.83242,17.44759,17.36077,17.60784,17.39803,17.20832,17.44145,17.22098,17.60094,17.66632,17.78707,18.23413,18.22623,18.11221,17.95284,18.20893,18.35547,18.19659,18.25424,18.10676,17.73354,17.56692,17.34737,17.33168,17.34105,17.54859,18.44552,19.15875,19.22785,20.17943,19.97943,19.21902,19.03912,19.02315,18.60403,18.2602,17.9501,17.58576,17.40409,17.06449,16.75307,16.42281,15.99661,15.64165,15.21313,14.67493,14.62806,14.21858,16.20671,15.92242,15.10695,14.39217,15.28193,14.79082,14.80573,15.07715
2015,Argenton 132_11kV,7-Jun-14,MW,15.66137,15.15657,14.57926,15.14248,14.53965,13.80951,12.87189,11.91061,12.06843,12.02077,11.37345,10.69582,10.4224,9.91775,9.51334,9.43837,9.2662,9.15122,9.12124,9.13248,9.34764,9.41096,9.47987,9.85008,10.18549,10.46101,10.69817,11.28991,11.69752,12.36084,13.19414,13.92973,14.36305,14.37087,14.65458,14.91381,15.61209,15.86095,15.47381,15.0461,14.77806,14.45909,14.34387,14.2075,13.84491,13.65969,13.61531,13.43216,13.35827,13.11643,12.79515,12.45314,12.42037,12.32722,11.8632,11.80573,11.72515,11.69437,11.97332,11.771,11.91795,12.31726,12.37802,12.64963,13.01584,13.47338,14.16867,14.3367,15.06285,15.73329,15.69208,15.43372,15.29255,15.09526,14.71434,14.47017,14.17929,14.30096,14.07597,13.62359,13.44101,13.08504,12.96233,12.6655,12.51959,12.08914,14.11356,13.45199,12.87469,12.35179,12.53616,11.98864,13.70321,13.15547,12.00573,11.74955
2015,Argenton 132_11kV,8-Jun-14,MW,12.50791,11.55363,11.0764,12.2831,11.37852,10.34524,9.85347,9.5312,9.54665,9.372,9.03225,8.73113,8.57973,8.52842,8.36561,8.4156,8.33651,8.296,8.44135,8.59247,8.81099,8.77222,8.81517,8.96699,9.18317,9.43834,9.69346,9.95078,10.26918,10.62893,11.19851,11.34912,11.88145,12.28126,12.82524,13.43857,14.05082,14.10177,14.18894,13.8545,13.68657,13.44761,13.34951,13.22777,13.07065,12.80116,12.45172,12.37633,12.40349,11.99668,11.71075,11.90649,11.83693,11.529,11.5168,12.51641,12.65774,12.18185,11.68461,11.71933,11.79854,12.11813,12.25195,12.3763,12.96199,13.48786,14.29294,14.40125,15.37595,16.32568,16.65148,16.56475,16.56971,16.21998,15.9613,15.72068,15.32935,15.19415,14.76855,14.45469,14.34129,14.05927,13.94821,13.59766,13.3221,12.95243,14.99171,14.23262,13.68776,13.06346,13.10153,12.61171,14.07364,13.44889,12.32639,12.045
2015,Argenton 132_11kV,9-Jun-14,MW,12.72713,11.77095,11.19548,12.50118,11.61603,10.59874,10.10207,10.2865,9.9136,9.52618,9.2071,9.07872,8.96091,8.82918,8.76849,8.77016,8.71003,8.81533,9.04541,9.20488,9.44436,9.45941,9.76672,9.88323,10.58864,11.00536,11.24773,11.62062,12.02281,12.32807,12.8348,12.93032,13.42974,13.99308,14.27723,14.47162,14.34471,14.14524,14.30248,14.28561,14.00968,13.79202,13.77229,13.56199,13.36808,13.3149,13.03301,12.82161,12.81955,12.73905,12.19322,12.43439,12.4587,12.24857,12.11372,12.26537,12.78541,13.32038,14.08551,14.41299,14.55886,14.40769,13.67447,13.69203,14.49267,15.45394,16.02439,16.9999,18.07145,19.20954,19.46188,18.79599,18.56772,18.03923,17.87606,17.71618,16.93018,16.9563,16.40009,16.09076,15.39421,15.20754,14.54264,14.32071,14.09969,13.85533,14.08896,13.77407,15.73908,15.40743,14.76601,14.05888,14.83141,13.69487,13.33053,13.82757
2015,Argenton 132_11kV,10-Jun-14,MW,14.95758,14.46314,13.88836,14.48624,14.11352,13.39063,12.52708,13.2457,12.96464,12.33129,11.74969,11.20982,10.75999,10.12007,10.18885,9.96373,9.97289,10.10822,10.2201,10.3745,10.74084,11.11939,11.36352,12.90039,13.99138,14.93529,15.93553,16.53752,17.15826,17.80155,18.81378,19.55718,19.52379,19.65932,19.7479,19.4252,19.47712,19.72984,19.58599,19.59141,18.97156,19.0019,18.77859,18.70263,18.63826,18.45506,18.64212,18.68835,18.80521,18.66627,17.89533,18.0218,17.46731,17.96341,18.07058,18.10352,17.81181,17.50672,17.44442,17.52412,17.75352,17.48388,17.67648,17.50356,17.85026,18.21572,18.23756,19.16011,20.5213,21.51286,21.60787,20.8529,20.57819,20.11827,19.48198,19.28581,18.76355,19.04064,18.36834,17.93239,17.51436,17.15712,16.69961,16.20778,15.70138,15.31789,15.47475,14.94703,16.58501,16.41727,15.67839,14.86083,15.68041,14.83246,14.89712,15.35634
2015,Argenton 132_11kV,11-Jun-14,MW,16.27904,15.92656,15.30141,15.67172,15.0819,14.25847,13.61002,13.86705,13.62181,13.10713,12.53739,11.81588,11.46196,11.0802,10.33641,10.2918,10.63659,10.74829,10.45134,10.94009,11.69223,12.35637,13.00837,14.15532,14.79217,15.84083,16.91669,17.29656,17.62311,19.12269,19.7324,20.13301,20.41142,19.85631,19.91728,19.3588,19.02446,19.25747,19.28245,19.02408,18.87659,19.06932,18.82263,18.60242,18.49938,18.14494,18.03389,17.78357,17.59814,17.51963,18.00524,17.94911,18.18578,18.16221,17.85547,17.44827,17.44467,17.55676,17.89389,18.07131,17.65426,17.75782,17.62939,17.6171,17.57527,17.54946,18.02326,18.65234,19.44628,20.48274,20.6416,20.24558,20.2339,19.94892,19.81533,19.41645,19.14893,19.20684,18.65832,18.08909,17.56554,17.11072,16.43347,16.24385,16.09308,15.6338,15.92295,15.12792,17.15805,16.91644,15.8408,15.1479,16.04256,15.31561,14.99807,15.75365
2015,Argenton 132_11kV,12-Jun-14,MW,16.62283,15.95256,15.21238,16.09165,15.55577,14.78793,13.90794,14.57358,13.7044,12.98339,12.29812,11.74366,11.3151,10.90961,10.82518,10.81685,10.85254,10.78183,10.76013,11.07549,11.6601,12.13976,12.72731,13.68607,14.87742,15.61505,16.60163,17.24187,17.60364,18.58209,18.90093,19.49831,19.81995,20.0878,20.31309,19.92755,19.5183,19.60721,19.68678,18.95688,18.66289,18.00679,17.84908,17.69832,17.42756,17.45729,17.37669,17.39861,17.41728,17.74422,17.54703,17.42902,17.34424,17.12483,16.64231,16.48585,16.8509,16.69056,16.77887,16.51728,16.67135,16.42075,16.35013,16.3469,16.40002,16.69359,16.94106,17.38763,18.8323,19.55723,20.09231,19.48184,19.45627,19.92072,19.6868,19.32936,19.04308,19.26288,18.75978,18.50063,18.20507,17.92943,17.19228,16.71722,16.54794,15.71695,15.87646,15.59409,17.54101,17.52344,16.5909,15.86352,16.54559,15.37903,15.7341,15.95085
2015,Argenton 132_11kV,13-Jun-14,MW,16.55029,15.86129,15.35141,16.0136,15.19292,14.8062,14.07419,14.55835,13.97414,13.22886,12.5546,11.936,11.63456,11.28058,10.99503,10.77056,10.66119,10.60929,10.41804,10.83712,11.84547,12.43902,13.09646,13.99841,15.12269,16.39417,17.11437,17.84059,18.75907,19.65607,20.17582,20.45849,20.73362,20.73975,20.3113,20.27882,19.49184,19.29397,19.43563,19.27777,18.69703,18.68373,17.92841,18.04406,17.70216,17.72545,17.47675,17.22498,17.26724,17.15194,17.12193,17.19419,17.43817,17.22596,16.88311,16.88738,16.99028,16.19716,16.21387,16.0918,16.07376,16.15619,16.24502,16.36067,16.82253,17.29904,17.64171,18.99668,19.52438,19.79193,19.81675,19.20648,18.9839,18.56846,18.01941,17.97121,17.70236,17.63726,17.23238,16.91397,16.4128,16.27801,15.6309,15.35367,15.24219,14.85094,15.37488,14.76502,16.71983,16.51553,15.63417,14.98672,15.86868,15.20329,15.42565,15.53238
2015,Argenton 132_11kV,14-Jun-14,MW,15.94075,15.77201,15.18592,15.63679,15.33683,14.39945,13.58919,12.89852,13.2112,13.08174,12.27716,11.68609,10.99972,10.71963,10.43787,10.07801,9.80414,9.22038,9.2012,9.26409,9.66709,9.76668,9.96169,10.13571,10.62878,10.9378,11.40792,12.13745,13.01407,13.50408,14.21569,14.99402,15.83154,16.33517,16.59291,17.01536,17.13722,16.98627,16.90459,17.0019,17.3561,17.35196,17.3477,17.25631,16.9944,16.82277,16.84294,16.35439,16.1986,15.74191,15.20508,14.14273,14.24222,14.36098,13.7589,13.23575,12.95459,12.78001,12.77059,12.8336,12.74979,12.91693,13.03249,13.38926,13.72851,14.05547,14.75726,14.66054,15.39258,16.12826,16.46019,16.12541,16.08601,15.72888,15.54207,15.30882,15.10856,15.18981,14.76194,14.5029,14.08519,13.97833,13.89455,13.59776,13.32058,13.01758,15.00365,14.63143,13.93275,13.38535,13.57584,13.07261,14.69908,14.28728,13.15576,12.71398
2015,Argenton 132_11kV,15-Jun-14,MW,13.25704,12.24936,11.84624,12.97706,12.22125,11.22797,10.58417,10.03942,10.16462,10.06411,9.68718,9.44744,9.11432,9.00781,8.9608,8.85181,8.82209,8.98366,8.91503,8.9998,9.21542,9.22838,9.34281,9.54194,9.80912,10.14927,10.54013,10.84298,11.41016,12.0063,12.64261,13.06994,13.75937,14.34399,14.6139,15.09386,15.41662,15.33911,15.2688,15.09746,14.97826,14.91478,14.69772,14.26745,14.16632,14.49323,14.78495,15.49965,15.69569,15.42998,15.29145,15.05395,15.06197,15.28443,14.88955,14.7215,14.75371,14.72512,14.69207,14.61751,14.7559,15.01969,14.76658,14.90384,15.40689,15.8989,16.54164,16.65958,17.59284,18.26891,18.51332,18.22456,18.18321,17.93719,17.43023,17.01118,16.46134,16.43632,16.22696,15.83312,15.5951,15.32629,15.05588,14.73716,14.34766,13.90852,15.86621,15.46303,14.91273,14.24909,14.35056,13.96739,15.52598,15.16529,13.70822,13.39749
2015,Argenton 132_11kV,16-Jun-14,MW,14.4306,13.29333,12.83334,13.81171,13.17155,12.27871,11.92929,12.05145,11.71152,11.03197,10.68002,10.22247,10.52107,10.22386,9.83594,9.98386,10.24745,10.42075,10.67016,10.71339,11.04305,12.15791,13.05442,14.06556,15.44765,16.42815,17.25392,17.73745,19.23557,20.50328,21.09564,20.95565,21.20802,20.9522,20.97798,20.83605,20.34594,20.14051,20.11718,19.68617,19.85336,19.62854,19.38446,19.47073,19.33491,18.73045,18.131,18.06963,18.10489,17.91122,17.68564,18.05667,17.94837,17.9053,17.6217,17.55565,17.65773,17.54275,17.04413,17.12222,16.991,16.66373,16.90246,16.70581,17.2254,17.87284,18.35043,19.28741,20.51771,21.77923,22.03839,21.87729,21.73088,21.61511,21.14197,20.72249,19.9248,19.84616,19.38305,19.12365,18.62939,18.19736,17.60097,17.29119,16.79522,16.28009,16.25778,15.78215,17.75747,17.27371,16.38487,15.55065,15.99541,15.66911,15.78519,16.31656
